label,text,source
ham,NICE :3﻿,Youtube03-LMFAO.csv
spam,+447935454150 lovely girl talk to me xxx﻿,Youtube04-Eminem.csv
ham,I always end up coming back to this song<br />﻿,Youtube04-Eminem.csv
spam,"my sister just received over 6,500 new <a rel=""nofollow"" class=""ot-hashtag"" href=""https://plus.google.com/s/%23active"">#active</a> youtube views Right now. The only thing she used was pimpmyviews. com﻿",Youtube04-Eminem.csv
ham,Cool﻿,Youtube04-Eminem.csv
spam,Hello I&#39;am from Palastine﻿,Youtube04-Eminem.csv
ham,Wow this video almost has a billion views! Didn&#39;t know it was so popular ﻿,Youtube04-Eminem.csv
spam,Go check out my rapping video called Four Wheels please ❤️﻿,Youtube04-Eminem.csv
ham,Almost 1 billion﻿,Youtube04-Eminem.csv
spam,Aslamu Lykum... From Pakistan﻿,Youtube04-Eminem.csv
ham,Eminem is idol for very people in España and Mexico or Latinoamerica﻿,Youtube04-Eminem.csv
spam,Help me get 50 subs please ﻿,Youtube04-Eminem.csv
ham,i love song :)﻿,Youtube04-Eminem.csv
spam,"Alright ladies, if you like this song, then check out John Rage.  He&#39;s a smoking hot rapper coming into the game.  He&#39;s not better than Eminem lyrically, but he&#39;s hotter. Hear some of his songs on my channel.﻿",Youtube04-Eminem.csv
ham,The perfect example of abuse from husbands and the thing is I&#39;m a feminist so I definitely agree with this song and well...if I see this someone&#39;s going to die! Just sayin.﻿,Youtube04-Eminem.csv
ham,The boyfriend was Charlie from the TV show LOST ﻿,Youtube04-Eminem.csv
spam,"<a href=""https://www.facebook.com/groups/100877300245414/"">https://www.facebook.com/groups/100877300245414/</a>﻿",Youtube04-Eminem.csv
spam,Take a look at this video on YouTube:﻿,Youtube04-Eminem.csv
spam,Check out our Channel for nice Beats!!﻿,Youtube04-Eminem.csv
ham,Rihanna and Eminem together are unstoppable.﻿,Youtube04-Eminem.csv
spam,Check out this playlist on YouTube:﻿,Youtube04-Eminem.csv
ham,This song is about Rape and Cheating     <br /><br /><br /><br /><br /><br /><br /><br /><br /><br />Basically.....﻿,Youtube04-Eminem.csv
spam,like please﻿,Youtube04-Eminem.csv
ham,"I love this song, can&#39;t believe it was 5 years ago, it doesn&#39;t get old though﻿",Youtube04-Eminem.csv
ham,OMG that looks just like a piece of the mirror of harry potter and the deathly hallows.<br />Either that house. (sirius black)﻿,Youtube04-Eminem.csv
spam,"I shared my first song &quot;I Want You&quot;, and I hope you&#39;ll like it. Take a listen!✌️😊 <a href=""https://youtu.be/-YfUY4gKr1c"">https://youtu.be/-YfUY4gKr1c</a>﻿",Youtube04-Eminem.csv
spam,Come and check out my music!Im spamming on loads of videos but its just to try and get my music across to new people﻿,Youtube04-Eminem.csv
spam,Check out this playlist on YouTube:﻿,Youtube04-Eminem.csv
spam,HUH HYUCK HYUCK IM SPECIAL WHO&#39;S WATCHING THIS IN 2015 IM FROM AUSTRALIA OR SOMETHING GIVE ME ATTENTION PLEASE IM JUST A RAPPER WITH A DREAM IM GONNA SHARE THIS ON GOOGLE PLUS BECAUSE IM SO COOL.﻿,Youtube04-Eminem.csv
ham,"You exactly who u want to be,watching your favourite rappers on tv﻿",Youtube04-Eminem.csv
ham,Rihanna is absolutely gorgeous in this video.﻿,Youtube04-Eminem.csv
spam,Check out this video on YouTube:<br /><br />Love this song... It&#39;s all good will never go back that but I&#39;ll always remember the passion but never want to go back to being dysfunctional insanity....... Goal is to live happy not live insane. ﻿,Youtube04-Eminem.csv
ham,"Don&#39;t love someone soo much, love the way u lie..﻿",Youtube04-Eminem.csv
ham,one of the BEST SONGS in music history﻿,Youtube04-Eminem.csv
spam,Check out this playlist on YouTube:﻿,Youtube04-Eminem.csv
spam,Check out this video on YouTube:﻿,Youtube04-Eminem.csv
spam,Check out this video on YouTube:﻿,Youtube04-Eminem.csv
ham,No-I hate The Way U LIe!!﻿,Youtube04-Eminem.csv
ham,Fuck Eminem. Bieber is the best &lt;3﻿,Youtube04-Eminem.csv
spam,Check out this playlist on YouTube:chcfcvzfzfbvzdr﻿,Youtube04-Eminem.csv
spam,Check out this playlist on YouTube: ﻿,Youtube04-Eminem.csv
spam,Im gonna share a little ryhme canibus blows eminem away a quadrillion times especially about the categories of intelligent things in his mind. That he learned and rapped about and forgot before eminem spit his first ryme.luv ya linz 4e﻿,Youtube04-Eminem.csv
spam,Check out this video on YouTube:﻿,Youtube04-Eminem.csv
spam,Check out this video on YouTube<br /><br /><br />﻿,Youtube04-Eminem.csv
spam,CHECK OUT THE NEW REMIX !!!<br />CLICK CLICK !!﻿,Youtube04-Eminem.csv
spam,Check out this playlist on YouTube:﻿,Youtube04-Eminem.csv
spam,I personally have never been in a abusive relationship. I probably never will. I don&#39;t hit women. Mom has my dad used to hit my mom before he left. I can relate I&#39;m writing about one at the moment subscribe to hear it. EVERY fan counts.﻿,Youtube04-Eminem.csv
ham,Love😘❤💖﻿,Youtube04-Eminem.csv
ham,"Haha, I can&#39;t believe how many kids listen to Eminem.  You kids know that he does drugs and ends high in jail. I wonder why he never ended OD. ﻿",Youtube04-Eminem.csv
spam,plese subscribe to me﻿,Youtube04-Eminem.csv
spam,Check out this video on YouTube:﻿,Youtube04-Eminem.csv
spam,"Aye homies check out our remix to 50 Cent Your Life Is On The Line we just started our youtube channel and we are all ways working hard, give us some feed back on our latest song on what you guys think if you like show support.﻿",Youtube04-Eminem.csv
ham,this is the 2nd most best song when im gone by m&amp;m﻿,Youtube04-Eminem.csv
spam,Check out this video on YouTube:﻿,Youtube04-Eminem.csv
ham,"WE GO FOR 1,000,000,000 FOR EMINEM﻿",Youtube04-Eminem.csv
ham,Eminem and Rihanna sing the song very well.﻿,Youtube04-Eminem.csv
spam,Subscribe me Secret videos :D﻿,Youtube04-Eminem.csv
spam,Check out this video on YouTube:﻿,Youtube04-Eminem.csv
spam,Check out this video on YouTube:but I&#39;m not Rhinnah﻿,Youtube04-Eminem.csv
spam,Subscribe to me for clean Eminem!,Youtube04-Eminem.csv
spam," Hey youtubers... {**}I really appreciate all of you who took the time, to read this, I am just a 19 year old boy who wants to be a successful musician in the           music world. {**}I dont have any money to advertise my channel, {**}If you could just visit my channel, comment on my video or subscribe, that would be great.... {**}It will only be few seconds of your life..... {**}Thank u to all the people who just gave me a chance l really appreciate it ",Youtube04-Eminem.csv
ham,LOVE THE WAY YOU LIE ..&quot;﻿,Youtube04-Eminem.csv
spam,Check out this video on YouTube:﻿,Youtube04-Eminem.csv
spam,This guy win dollars sleeping... m m m he loves the planet its full of RETARDS,Youtube04-Eminem.csv
spam,Check out our cover of this song!,Youtube04-Eminem.csv
spam,Check out this video on YouTube:﻿,Youtube04-Eminem.csv
ham,goot﻿,Youtube04-Eminem.csv
ham,2015 but Im still listening to this!﻿,Youtube04-Eminem.csv
ham,"How is this the most watched Eminem video, it beats not afraid? ﻿",Youtube04-Eminem.csv
spam,Check out my channel for funny skits! Thanks!,Youtube04-Eminem.csv
spam,hahahahah ♥♥♥♥ :D like vines ?  Subscribe to me for daily vines,Youtube04-Eminem.csv
spam,please read this please! i am a country singer who is trying to become someone. so if you would like my videos please. just type... boys round here by country girl (only on computer) wasting all these tears e.t. please subscribe and like,Youtube04-Eminem.csv
spam,Check out this video on YouTube:﻿,Youtube04-Eminem.csv
spam,"GUYS SHARE THIS VIDEO!!!!!  HE must have 1.000.000.000 views  Share on Facebook, groups, pages!!",Youtube04-Eminem.csv
spam,CHECK OUT Eminem - Rap God LYRIC VIDEO,Youtube04-Eminem.csv
ham,Love this song﻿,Youtube04-Eminem.csv
ham,"Rihana, Love Me. :(﻿",Youtube04-Eminem.csv
spam,like this comment then type 1337,Youtube04-Eminem.csv
ham,Is that Charlie from lost?<br />﻿,Youtube04-Eminem.csv
ham,who the fuck cheats on megan fox﻿,Youtube04-Eminem.csv
ham,that is megan fox﻿,Youtube04-Eminem.csv
ham,I love music﻿,Youtube04-Eminem.csv
spam,like this comment then type 1337,Youtube04-Eminem.csv
ham,❤❤❤❤❤❤❤﻿,Youtube04-Eminem.csv
ham,"hot,hot﻿",Youtube04-Eminem.csv
spam,Check out this video on YouTube:﻿,Youtube04-Eminem.csv
spam,"Wow justin Bieber is Better  thats why when he buys medication he always shares with his half wited money alfred but sadly enough he is an attention hog with swamp ass and an eating disorder filled with sassy mice, and flaming hot cheetos that he can eat with the power of the samurman.",Youtube04-Eminem.csv
ham,this fucking song like a&#39;n oreo the only white part is the good 1﻿,Youtube04-Eminem.csv
ham,"no where near one of eminems actual best songs, real fans know what im talking about: Untitled, cold wind blows, welcome 2 hell, elevator, business, wtp, almost famous, 25 to life, rock bottom, no apologies, same song and dance, without me, way i am, toy soldiers, mosh and insane &lt; songs off the top of my head that&#39;s better﻿",Youtube04-Eminem.csv
spam,"Finally someone shares the same opinion as me. I&#39;ve tried really hard to like Gangnam style but I just can&#39;t, I don&#39;t even get the dance either. A song like this should be more popular than Gangnam Style, at least it makes sense.",Youtube04-Eminem.csv
spam,Check Out The New Hot Video By Dante B Called Riled Up,Youtube04-Eminem.csv
spam,Check Out The New Hot Video By Dante B Called Riled Up,Youtube04-Eminem.csv
ham,"Still listening,still same pleasure﻿",Youtube04-Eminem.csv
spam,▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌ FACEBOOK PASSWORD HACK 2013! facebook-pass-hack2013.blogspot.com ONLY 100% WORKING SOFTWARE FOR HACKING ANY FACEBOOK PASSWORD! It&#39;s FREE for download and breaks any password in 10-15 minutes! 100% virus free! For details and FREE DOWNLOAD please visit facebook-pass-hack2013.blogspot.com ▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌▌,Youtube04-Eminem.csv
ham,I love you!❤✨﻿,Youtube04-Eminem.csv
ham,2010? The time past so fast ..﻿,Youtube04-Eminem.csv
spam,"Hey everyone, I&#39;m Dakoda Bigelow.  I&#39;m a 17 year old singer, rapper and producer.  I&#39;ve gained over 490,000 views so far but I really need more views, likes and subscribers in order to make it.  Check out my brand new music video for my song So Gone!  Also check out my new song called Deaf.  A few moments of your time would be greatly appreciated and you won&#39;t regret it :)  Please thumbs this up so more people can see it!  Thanks for the support.",Youtube04-Eminem.csv
ham,#2015 FUCK YEAH﻿,Youtube04-Eminem.csv
ham,eminem is a ginius stop!﻿,Youtube04-Eminem.csv
ham,The rap: cool     Rihanna: STTUUPID﻿,Youtube04-Eminem.csv
ham,Just gonna stand there and hear me cry ..﻿,Youtube04-Eminem.csv
ham,Love﻿,Youtube04-Eminem.csv
ham,Feels and emotions in this song...God damn﻿,Youtube04-Eminem.csv
spam,all u should go check out j rants vi about eminem,Youtube04-Eminem.csv
ham,MEGAN FOX AND EMINEM TOGETHER IN A VIDEO  DOESNT GET BETTER THAN THAT﻿,Youtube04-Eminem.csv
spam,"Check out this video on YouTube: <a rel=""nofollow"" class=""ot-hashtag"" href=""https://plus.google.com/s/%23Eminem"">#Eminem</a> <a rel=""nofollow"" class=""ot-hashtag"" href=""https://plus.google.com/s/%23Lovethewayyoulie"">#Lovethewayyoulie</a> <a rel=""nofollow"" class=""ot-hashtag"" href=""https://plus.google.com/s/%23RapGod"">#RapGod</a> <a rel=""nofollow"" class=""ot-hashtag"" href=""https://plus.google.com/s/%23King"">#King</a> ﻿",Youtube04-Eminem.csv
spam,"yo I know nobody will probably even read this..  But I’m gonna type it any way because i hope at least one person will  i&#39;m a rapper with a dream. I know there&#39;s like 200k of those in this world  but please check out my music and subscribe? if you want.? thanks,  I would love nothing more than to have a decent following on youtube..  if anyone? reading this could press the &quot;THUMBS UP&quot; other people will see it  just a simple button press? could make my dream come true =) Thank You",Youtube04-Eminem.csv
ham,best song﻿,Youtube04-Eminem.csv
spam, subscribe to my feed,Youtube04-Eminem.csv
spam,"EVERYONE GO AND SHARE youtu  be/ARkglzjQuP0 ON FB,TWITTER,G+ TO VOTE FOR EMINEM TO BECOME ARTIST OF THE YEAR ON FIRST EVER YOUTUBE MUSIC AWARDS !!!  AND GET THIS METHOD TO CHEAT AT INTERNET ROULETTE OUT OF EMINEMS VIDEO ! SHADY ARTIST OF THE YEAR !",Youtube04-Eminem.csv
spam,Check out Em&#39;s dope new song monster here: /watch?v=w6gkM-XNY2M  MMLP2 FTW :),Youtube04-Eminem.csv
spam,  Check out my SEXY VIDEO :*,Youtube04-Eminem.csv
spam,  Check out my SEXY VIDEO :*,Youtube04-Eminem.csv
ham,Is that Charlie from lost?﻿,Youtube04-Eminem.csv
ham,Anyone else notice that Megan Fox is in this video?﻿,Youtube04-Eminem.csv
spam,Do you need more instagram followers or photo likes? Check out IGBlast.com and get em in minutes!,Youtube04-Eminem.csv
spam,Check Out The New Hot Video By Dante B Called Riled Up,Youtube04-Eminem.csv
spam,Check Out The New Hot Video By Dante B Called Riled Up,Youtube04-Eminem.csv
spam,"yo I know nobody will probably even read this..  but, Imma type it any way because i hope at least one person will  i&#39;m a rapper with a dream. I know there&#39;s like 200k of those in this world  but please check out my music and subscribe? if you want.? thanks,  I would love nothing more than to have a decent following on youtube..  if anyone? reading this could press the &quot;THUMBS UP&quot; other people will see it  just a simple button press? could make my dream come true =) Thank You",Youtube04-Eminem.csv
spam,"youtube.com/watch?v=2ASFn9ShgHk&amp;feature=youtu.be  please check out my song. looking for feedback, and supporters.",Youtube04-Eminem.csv
spam,WATCH MY VIDEOS AND SUBSCRIBE,Youtube04-Eminem.csv
spam,:D subscribe to me for daily vines,Youtube04-Eminem.csv
ham,LOVE IT!!!!!!!﻿,Youtube04-Eminem.csv
spam,Hay dakota u earned a subscribee,Youtube04-Eminem.csv
spam,"Listen...Check out Andrew Guasch - Crazy, Sick Flow...I&#39;m dope....that&#39;s all there is too it. If you like it Subscribe, if not, Ill be with Aftermath of TDE Soon enough.  One Love,  Peace.",Youtube04-Eminem.csv
spam,Check Out The New Hot Video By Dante B Called Riled Up,Youtube04-Eminem.csv
ham,I hate rap and I like this song﻿,Youtube04-Eminem.csv
ham,Love the way you lie - Driveshaft﻿,Youtube04-Eminem.csv
ham,2010:(﻿,Youtube04-Eminem.csv
ham,"1,000,000 VIEWS NEAR﻿",Youtube04-Eminem.csv
spam,"You guys should check out this EXTRAORDINARY website called FIREPA.COM .   You can make money online and start working from home today as I am!   I am making over $3,000+ per month at FIREPA.COM !   Visit FIREPA.COM and check it out!   Lake   . Chillpal . Sturdy . Astauand . Johackle . Chorenn . Ethosien . Changeable . Public . Noxu . Ploosnar . Looplab . Hoppler . Delicious . False . Scitenoa . Locobot . Heartbreaking . Thirsty . Reminiscent",Youtube04-Eminem.csv
ham,this song is NICE﻿,Youtube04-Eminem.csv
spam,"You guys should check out this EXTRAORDINARY website called FIREPA.COM .   You can make money online and start working from home today as I am!   I am making over $3,000+ per month at FIREPA.COM !   Visit FIREPA.COM and check it out!   Lake   . Busyglide . Sasaroo . Sore . Chillpal . Axiomatic . Naperone . Mere . Undesirable . Agreeable . Encouraging . Imperfect . Roasted . Insidious . Modgone . Quickest . Trelod . Keen . Fresh . Economic . Bocilile",Youtube04-Eminem.csv
ham,Sick Music for sick females﻿,Youtube04-Eminem.csv
spam,"You guys should check out this EXTRAORDINARY website called MONEYGQ.COM .   You can make money online and start working from home today as I am!   I am making over $3,000+ per month at MONEYGQ.COM !   Visit MONEYGQ.COM and check it out!   Lake   . Victorious . Luxuriant . Alcoholic . Responsible . Unbiased . Yoffa . Ociramma . Ociramma . Handsome . Arrowgance . Mizuxe . Boaconic . Sophisticated . Ill-fated . Spourmo . Chubby . Hioffpo . Probable . Singlewave",Youtube04-Eminem.csv
ham,LOVE TROP FORT VOTRE  clip﻿,Youtube04-Eminem.csv
spam,"You guys should check out this EXTRAORDINARY website called MONEYGQ.COM .   You can make money online and start working from home today as I am!   I am making over $3,000+ per month at MONEYGQ.COM !   Visit MONEYGQ.COM and check it out!   Lake   . Waratel . Misty . Exciting . Swoquix . Acaer . Chillpal . Tupacase . Arrowgance . Lively . Hard . Idiotic . Bored . Cool . Ablaze . Crabby . Aloidia . Cheilith . Feandra . Useless . Ploosnar",Youtube04-Eminem.csv
spam,"You guys should check out this EXTRAORDINARY website called MONEYGQ.COM .   You can make money online and start working from home today as I am!   I am making over $3,000+ per month at MONEYGQ.COM !   Visit MONEYGQ.COM and check it out!   Lake   . Ignorant . Wavefire . Reiltas . Astauand . Skizzle . Jovaphile . Swooflia . Grynn . Excellent . Slimy . Gabby . Nalpure . Lucky . Glozzom . Depressed . Better . Deep . Sinpad . Stereotyped . Toximble",Youtube04-Eminem.csv
ham,Eminem et Rihana trop belle chanson﻿,Youtube04-Eminem.csv
ham,this song is better then monster by eminem﻿,Youtube04-Eminem.csv
ham,He is good boy!!!<br />I am krean I like to eminem~!~﻿,Youtube04-Eminem.csv
ham,it is wonderful﻿,Youtube04-Eminem.csv
spam,"You guys should check out this EXTRAORDINARY website called MONEYGQ.COM .   You can make money online and start working from home today as I am!   I am making over $3,000+ per month at MONEYGQ.COM !   Visit MONEYGQ.COM and check it out!   Lake   . Magnificent . Noodile . Unequaled . Moderock . Gogopo . Lulerain . Olielle . Zesty . Laughable . Accidental . Pepelexa . Delightful . Wiry . Toogit . Uncovered . Chesture . Woozy . Adhoc . Weak . Shallow",Youtube04-Eminem.csv
spam,Share Eminem&#39;s Artist of the Year video so he can win. We could see a performance and acceptance speech. Like this comment so everyone can see.  2014 =  Year of Eminem,Youtube04-Eminem.csv
spam,watch?v=ARkglzjQuP0 Like this comment and share this video so Em can win!!! #YTMA,Youtube04-Eminem.csv
spam,Check out this video on YouTube:<br /><br />Eminem is amazing. ﻿,Youtube04-Eminem.csv
ham,awesome song ever﻿,Youtube04-Eminem.csv
ham,love﻿,Youtube04-Eminem.csv
spam,No long paragraph just check out my song called &quot;Fire&quot;.,Youtube04-Eminem.csv
spam,Check out this video on YouTube:﻿,Youtube04-Eminem.csv
spam,"Check out this video on YouTube: <a href=""http://www.youtube.com/user/jlimvuth"">http://www.youtube.com/user/jlimvuth</a> ... Eminem ft Rihanna - Love the way you lie﻿",Youtube04-Eminem.csv
ham,"do you guys know, there&#39;s a part two of this song! :D﻿",Youtube04-Eminem.csv
spam,"You guys should check out this EXTRAORDINARY website called MONEYGQ.COM . You can make money online and start working from home today as I am! I am making over $3,000+ per month at MONEYGQ.COM ! Visit MONEYGQ.COM and check it out! Memory Ferirama Besloor Shame Eggmode Wazzasoft Sasaroo Reiltas Moderock Plifal Shorogyt Value Scale Qerrassa Qiameth Mogotrevo Hoppler Parede Yboiveth Drirathiel",Youtube04-Eminem.csv
